Gene symbol	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell
SERPINF2	22.7179279982502	18.7168372609211	20.7661679412614	23.0710057433286	15.7536272110881	17.8234781162818	24.2516847624727	15.270162087755	8.41895903677434	16.9233749103897	20.4842420253696	26.4270749720691	22.9689836137786	27.1004630417065	19.5227152980328	37.7837583804617	25.165407249501	21.0277731241362	29.9153224587223	178.780591189886
SETBP1	25.1255142858914	79.18072748356659	28.0889249917949	86.3251282969885	140.016199319164	36.9410343889596	11.2999734112345	32.2871000155295	31.0129325746761	67.9032980658877	45.5551319652959	21.2440053655222	17.2059778325266	20.8123126978966	157.685031215024	27.9384703154503	149.477137268751	26.226904485712	77.9559593166244	62.1369964006782
SF3A3	109.447711078626	273.013646433649	191.030686070343	106.430659574018	188.179845201227	191.068665710103	76.5654121514212	263.916319970204	70.5365348904581	165.706370805575	220.032351827964	115.001505327844	146.546482882562	184.997574311054	95.6006585342916	221.121809971526	96.6583586139289	90.5625119688571	54.3154928135081	77.4522236644011
SFTPD	26.1351520730467	111.008414865471	19.814971300975895	15.6863971030904	27.5103497514508	13.7365666648851	16.9312023572281	15.2497737263085	10.3207703856695	9.69617851960391	13.4081057204969	21.6378509089592	11.7608540266962	17.679207088083	10.9541358806245	32.9134682398719	12.115879793335	21.006975607559905	9.98140674724121	25.8940582705057
SFXN3	79.386929251023	104.424082502379	62.7997599999395	65.4576732517703	146.879538476795	70.1371737789359	140.562714039655	52.2150665512402	77.0727744844943	67.0042591334511	59.2824615844642	163.681368346802	49.6750807188407	52.5494577708042	32.3193728609536	60.7843149473594	22.731723521731105	59.4115488538228	26.1678219261613	53.8256617693659
SH3BP2	61.6090323313097	78.3142549509114	42.0223167361417	73.5103077410968	77.2912728083466	46.3016014669593	25.0276186096432	24.3187856056867	64.2292616963298	37.3746721351751	25.4385035659197	34.9419523108241	29.562566033729105	28.1842690767986	44.2139935252797	36.8881831010542	78.1684329592481	89.6996589735907	26.656363360148	28.2509880665206
SIDT1	23.9327604304497	30.6017107792032	80.3337202104833	65.2425293617787	141.075299153096	87.9541974211194	17.8658606397235	50.3329630147471	34.0996006128248	120.109696618661	54.5811677807957	40.8384130566661	14.0486354245392	13.8906268433218	167.513646737635	27.3979413719955	252.993242869346	37.5601136959577	66.1333142075859	56.1918393512819
SIGLEC6	22.0111765144646	30.1714699321638	27.6197283549616	28.0861524481995	28.7529300748338	21.341474285465505	149.19546574893	39.9843240981184	27.3151621120845	21.0184300096259	14.957767940204	34.5167315342533	17.2076567795156	20.7425562362032	65.9137513980845	22.4868878284588	31.3811657348143	33.318228202907	18.9462169287281	77.8289725418367
SLC12A3	21.1323579278455	26.6807296745082	19.1611441654475	14.6539285075313	16.3081771532875	17.7212051515175	19.6686117954298	13.5849495336209	15.8838790190402	13.107682677066	20.4777827721397	24.5230419165695	11.6213122784054	11.1007208934121	22.5019706834544	17.9575391614556	18.5733627806113	24.892589455569	22.9176796180606	64.9354782157697
SLC15A3	258.095110069669	457.180637087488	45.3391747200364	29.092798504700905	40.4139795522898	24.4990450988597	28.3751642065712	31.6511783315294	17.1880376164336	10.0732511264313	54.4501423747438	550.079284448442	1508.41467457236	1224.5079162148	68.7147930858958	371.492817481784	86.7748669362024	331.892612831628	50.3409334315844	47.5473336638094
SLC17A5	52.4115996106695	55.074409906262	53.2764510582983	33.7602552213772	44.4319642877754	40.9128307233191	62.5905417155306	18.66699069292	28.4071417723422	53.9786676788639	58.7379104474702	204.92027523218	23.011272926837705	37.0386660660472	44.3698691148368	36.0645038502034	42.4173103997449	70.2530470542036	105.096643032463	30.6566591854933
SLC1A4	40.3256977311255	74.9006715768172	37.7764114853149	48.3557075438835	55.3191011098565	40.8873703519116	61.8466740183452	88.1757623260931	31.8844375746411	134.191470750259	75.4165303940913	84.8798770389004	117.395652118599	53.0885368299039	80.5525565936064	62.4831961780528	68.9406537207736	34.5222467982913	392.219416989754	100.473856852628
SLC38A1	28.9473144543088	24.7092062496542	310.166576308526	139.456717777408	377.681461226181	424.882275677803	40.4020333837655	67.8236308631485	224.980624898871	264.455438791211	153.167668162095	24.9556681528213	21.8265774345961	21.1531764652391	298.443971070898	104.800041545803	488.024868876534	62.9613999411444	306.882128779034	71.1997803458206
SLC4A1AP	72.0420718670939	54.3338145739435	77.1160886881486	66.8354748354748	250.100630770005	92.1813890017916	48.2552198134576	91.5972228511738	57.7127903686266	105.214212219613	71.121172437596	69.7516024696967	73.5290139610779	71.1015567676676	84.0798263246997	66.3374413251936	83.46892135723388	72.0946285992935	64.3932941644153	27.3635156972387
SLC6A13	28.7714767143943	22.954601598961695	25.7696105638708	36.7278114469048	20.9804873804707	26.8406653913896	33.8439042298834	35.2649136529607	26.529614903749	25.0379851723236	15.4941011244184	29.192645290917	41.5794298032736	36.1146884094236	24.5696721108088	19.4379595141734	20.4355710610192	33.0853618337903	75.4196905035024	123.994653870696
SLC7A7	1028.39802438203	1426.35282068391	71.8339935337395	55.3557872188967	59.0445889941777	30.8227214580524	47.5934651026071	33.2857826542235	39.2079445056416	21.647625693619	97.7763927309618	209.814873470488	1257.30097704787	647.25012652831	135.184047846548	161.763661378389	169.237973354945	181.125690488272	275.039335134337	16.8207414475362
SLC9A3R1	156.902266308472	398.128084572005	267.38264954135	248.795500923306	225.654148687776	345.953560695295	87.5844683765005	652.320814089173	249.911776412587	366.176956050569	149.053333799745	55.5251864864355	115.444262498557	97.9443469316634	90.7157952520876	100.564205977128	83.407584992263	240.097113755739	196.470811517118	20.2571293504452
SLCO2B1	22.3315283104026	24.0669256618074	17.744588526159	17.7577018476696	13.8595782498557	14.8330888056109	66.4114310351769	18.1155649307237	17.5873669835528	16.0216242983704	28.0210231988711	357.987463567893	144.379302845641	353.058567847534	14.800600607361	39.6336404508246	13.7286119815403	24.2805276102354	25.3927150711664	31.1588485864249
SMARCD3	75.8848379123203	51.7634154785069	34.8505065118271	22.9671045020415	30.6551008302626	30.188218786293895	36.3284428456149	21.404660071066	13.8458679474613	17.4448014115982	32.2335120294474	19.7161900590095	38.1950704673657	36.7577179122815	19.665720080097	23.8970480412739	18.0179341987901	33.6302494406989	19.4542020982874	29.0632070811273
SOCS2	20.3634827952675	16.4890475831711	64.0103896904321	55.1339237794052	66.6358630902293	41.6919539181391	71.3524917429035	1285.06080256941	54.2990960338773	114.556120830417	119.393479912343	27.1580964470554	51.8944701696626	30.6629617457339	25.226707435113905	46.5055078209742	19.5382015113223	40.2458249274664	38.5043352763227	17.1481158280205
SPAG4	15.2649363789664	12.1573903279963	20.4866638198339	19.8345790579411	19.1584380532971	19.6692955547774	39.7078111488119	28.4516239147813	14.2497346859062	27.398450778695	19.1433346685777	24.2499007723317	21.615167884867	18.606778152868	11.4785983810725	17.2408591908298	11.3257254153815	28.8121741216918	371.18071805325	35.8677104772809
STAB2	18.5407498851663	22.5286093900596	19.7682593533949	13.7136160141536	12.8495387128051	14.3923143155795	18.5867731971418	14.8697155216032	17.7912541596621	11.6034721918075	19.2657536900719	26.62120556086	9.21014688716015	7.14753561441039	15.5711110019914	16.8427198733742	18.3063288497491	17.7718783803548	29.2512014650894	28.8270138757523
STEAP4	36.0846401146582	16.2014240056638	14.1493873700761	13.5362779519266	11.6472939588482	10.4754746771899	15.9564558484393	20.3724948278876	13.2621407989188	10.1647014358373	9.00859365524813	15.4953610531113	12.7813172167954	13.0298120503203	10.5765404008272	17.8268633857157	9.11914121265569	197.01552451392	5.98214963526735	15.1729199668915
SYNE1	17.8183469667567	13.0627447840024	23.5586851045076	39.4971488441357	163.114595817901	40.1150463052144	17.4266933031715	16.3427847355468	192.272073240779	21.1286586397954	14.2567632144746	18.0850114759494	15.6416582991637	19.5582294386228	40.6319927009394	19.4517262000116	69.6829796379373	27.9037771558482	21.1661035811461	17.0175145869981
TAGLN	48.9930519654948	122.89965785674	28.8725171490844	30.2534491570114	29.541960978172	22.6342310161845	23.9309937617541	51.7778570433322	29.1399708691427	26.530800286392	27.3897366843122	23.9471121276206	47.4739682960412	43.9762119300395	37.7099293736809	38.5943791214492	48.6469362134301	36.8273823809667	25.7032370419859	28.3266110626286
TBC1D8	73.2445696705358	184.537477798682	32.1559919015147	28.484460479105305	40.4352913655213	22.748650634797105	41.9387514341044	38.6526980843204	34.079369099269	22.8392444931403	29.3049073674104	47.224905165954	89.9754404773978	75.5850879873547	26.3022643331119	122.218009878029	27.2540785621355	41.4148448164993	22.5297196291054	31.0289541676848
TCL1A	27.0888358883325	20.9584073365292	30.9781104747528	22.536261200878705	15.0894985617846	26.9656161293755	18.9748992484415	16.7905436524672	34.2385718694808	22.2899495606408	51.3043794746972	26.7614260287024	14.6269836494538	13.342963015842	67.1926973081347	18.1870602774229	793.890031522622	35.2503000375619	58.3929452022408	257.262746089559
TFEC	85.9693849378033	24.0011958962884	15.630799838935	22.695569480154	13.3963332021193	13.6959219919333	14.9405363427927	15.1007722039141	16.8800910655538	17.1010148255903	53.5900113517709	54.2977031234192	44.3744565744609	53.0392327320411	34.273917113584	49.7800441821811	15.1464782832972	29.9024702083702	13.1997000471276	54.6337441333315
TGM3	20.7845676767591	20.9062195908732	18.1101542014671	17.6013214007518	16.1651352252476	19.1683343325633	19.6022737255545	31.5275704100877	18.4593723187908	20.616826351580695	13.5606102153004	27.6960138105332	18.6434154883803	15.8494890756565	16.3006335418512	24.3911997892472	18.6720024435043	155.504755468627	26.3551501708505	37.6076960034652
TLL1	8.57094364624472	13.9319627321826	11.4463122428889	11.9612602217357	12.2067787596113	9.16569346715236	8.21116412097671	14.3111246501589	14.5981818271127	11.2993882237159	5.55183829193057	12.4529520117437	7.3362035400636705	7.51347309397016	9.85389448525284	13.3383756292115	9.80615886085906	19.529872371261295	8.01140603412216	95.1103661265404
TLR5	131.5470643165	130.596679111807	40.4477328767404	29.1729263507203	23.7571860469818	23.7139759607033	21.4337387151527	16.3665587813816	24.1873464895374	21.2850876571126	22.254457997105295	89.1178511950768	42.2077202780321	96.7195772119745	17.4607716003209	39.3063362087535	19.8431742887273	95.8330173572857	22.179601794596305	19.8091778239699
TLR8	213.831990886834	197.109052573774	25.793748955961	31.481497766589	24.1885231635719	12.253403120909	12.3906287337181	16.0699978170696	14.2681546472591	12.1038411027716	19.1985042704597	69.9545814101895	160.354789216008	88.4265375438403	10.1970707437086	82.8422959689842	9.32664417089175	292.420630845398	10.6454647790817	22.799540356461
TM4SF5	16.7956390894347	13.7543382928219	17.0531587088488	10.9512447163507	14.89283197535	17.3652419906627	21.4155637639557	8.32516475940441	11.5533841208679	13.4775097832765	15.1826601312016	18.9414266706306	7.05628667702213	7.14580728732597	13.5144633406342	16.9866160212559	13.144280749198	19.0709969857597	48.5767642403443	22.3797220296131
TMC6	76.3832897823245	219.022099871799	151.529696940288	145.328435757085	75.4769476931489	143.680756137512	67.4419820800581	119.978909443171	68.3202546698438	80.4486308438703	54.3814468354416	115.210189327417	141.064861962683	189.39745614291	112.477343865441	105.893547200053	156.00821409977	69.3111774039761	69.4946165823091	80.2301441192369
TMEM9B	262.318770611738	521.719466225911	173.928996291104	166.937887236628	362.024988788645	182.808903000654	165.657910248145	397.370782896714	319.545769504255	211.25582940718	153.463967303962	378.329686179913	338.709120648688	403.590933957633	228.573027790269	343.477066294011	293.101346794084	131.588834212306	237.806660463246	81.1253671873314
TMF1	61.0900158372509	47.0311954311402	80.8172430701427	67.2536782337199	268.25417232966	78.4845707628012	42.7841687115574	81.4606932053028	65.8901759023234	83.9213509645906	83.076419375668	45.2944189691872	45.7483507651362	45.8171849328461	60.7064115922881	60.8104352328097	70.6251211717557	89.3524960687277	48.9656966702432	44.2313814298205
TNFRSF10C	33.9684150380965	32.9600097702208	21.2275085478991	22.2453747308978	13.2433937515929	18.5835655802965	27.0545521007586	37.3859619833018	52.4894197405661	11.9248325053761	21.0496892266948	22.5564637263242	29.8333377177973	28.7217459727554	20.5374743012595	23.672079376654	20.9778811120445	134.521150452437	12.0316918783823	33.3206050042431
TNFRSF13B	33.1073582010843	23.649436576750695	29.1258572638298	31.2111701335927	40.9353461467075	25.7527608885732	21.1718953454539	10.1038296441321	21.092294930514	29.8902411222067	37.1806512181377	30.7301621225934	16.4063384785093	15.6274862428633	338.895192300107	20.3473011112941	124.133206839847	34.0231143734602	179.714010030286	28.4442216816133
TNFRSF25	28.8646167505974	33.1567788810663	216.573247375491	47.5081622637089	52.9514851860052	131.381049481843	17.9189929860965	13.1883715521719	10.260210272095	66.3917571380532	37.7637785469612	20.8027441042866	13.7575001410893	18.5468138950402	17.4518471187843	26.4435887551228	18.9953144360148	29.2507100916107	19.7234711414928	31.9929374099142
TNNI2	32.2027225129537	89.57081015491191	19.372396686343105	15.3851392947914	19.939047926908305	14.1472838468594	15.4702328677886	49.5494432524787	17.2395027059516	8.24340121273491	30.3545574822108	75.7729954977317	36.8514024684843	42.3402093439374	16.359423911046	34.9528970419894	16.1020586750361	62.8862198214817	13.257698113339	90.9981023591173
TOMM22	98.1826432026688	283.978537849141	129.369659134624	110.385209042278	92.0578827494122	112.300810473504	97.0048747735202	89.98087836630341	18.9471986130231	116.932793016076	133.710210847963	64.2176112304197	126.50622874636	134.698280789849	129.372456423912	204.709070836613	100.576434339145	50.8226144584894	103.887266727642	57.7878750397368
TOMM34	71.8725391518129	117.270554777445	88.1499336438315	50.0466564473034	33.6652724747192	77.7459138939282	86.6040143607566	130.427354008857	39.1877589962085	125.419841085722	100.268802124768	86.374166010205	113.789170597308	97.6933573224008	59.4901193249794	346.50919725909	80.3794474163408	70.4067951378124	133.883524787495	68.193609105669
TRAF3IP2	35.0819024634212	15.7480947991345	48.6399924285315	30.0060938757884	37.0403228733804	35.1323648717831	27.026935730942	62.7922906581691	32.1835527700618	25.5409916822253	32.5230098377832	31.0978001170187	53.0775231809635	29.1473134921033	60.2158609221127	45.1462534224912	76.053841353044	39.1078440743846	22.8670234193673	25.9295898329412
TRAK1	71.0613414190295	128.523417750769	53.6415040681516	54.6498546529482	80.691011237358	51.1514585529053	37.641573037294	77.64481623781849	45.8340563547052	47.2653148041017	72.6539788666784	79.8175285388679	95.1512921556403	93.65298402988668	109.652148821542	102.73265882807	154.953029801467	61.0969387807176	71.5325585979989	39.4350032435815
TRAT1	12.3783200593169	13.7524998303917	233.619901709475	29.1390722304568	16.3825998798766	167.224773914677	7.90875005742443	85.3481098738897	21.4314399629539	204.139124120754	8.32783667491299	22.3328634507031	13.8460215159032	10.4028619811035	10.1795320426093	17.8318769009395	7.6020235544510895	34.0520082477585	13.5865664296316	45.7786196756531
TREM1	189.038658406921	138.306371732068	27.5856412407055	26.9045890287306	16.8573789351312	22.5725200504804	21.3728036582696	18.4334631008789	31.077328087473	13.0675608555762	36.3398805441358	21.7319063742226	60.239799408622	36.9834244515875	20.021536746105905	72.9677392621661	30.0796876124704	769.950143703379	29.7099649473777	31.5841051235099
TREML2	30.8800669626421	38.21318721418	27.612468466378495	26.363851298848495	17.2966125245115	24.340532883322	26.484259106051	52.631172107362	61.2411021492272	25.736810678048695	30.5428543309621	22.5178446907627	24.9943371312564	30.2835198907614	33.6225685978536	22.1255796131488	59.0470395079541	164.560937345915	31.4550275153887	33.7727786664132
TRIB1	121.463386197503	206.812508673252	72.8552546615448	27.7401699791089	36.1984025599691	30.5395714099329	90.7217003626891	147.058398315756	587.531068450501	36.7567869934268	35.72499819315	80.2626264173508	351.065142109794	440.992267231233	35.5330923037391	249.753819678922	25.6028137047122	145.082925196424	1094.11228747893	127.108802769001
TSPAN7	11.4787650557523	15.3294218497311	17.0023204252144	12.5029289103905	15.337592533162	14.0554313040698	17.7928212345559	13.0945691204621	21.4338908078977	22.8532499091002	40.9304524996061	12.8122729365771	10.3898174239436	42.6868416126145	11.847036030083	17.2152140204025	12.9813021486729	28.0798958108106	46.6908058834374	20.1785091948392
TUBB6	84.652871572427	56.6153635601431	33.2058379027299	29.1166777799925	47.4798173097424	32.2264328586538	172.222694961369	25.1691703940908	24.1102479631089	32.4973255107716	170.88184258536	103.750009807855	174.303104618004	203.204310156121	81.3675215241851	175.122666751053	49.5408706118189	24.6815938018335	50.8358652564163	125.387000659268
TULP2	25.5257522764722	31.4763975912416	20.5216997540021	13.930948752746	22.2281076982704	16.0248828867182	18.8500738283236	10.511064125633	18.5302294533538	19.1933739127144	19.341452535253	34.0227823379382	8.48643119114829	10.0226354760355	21.118408967917	14.9383876735074	38.2894844536901	35.9257519875508	26.3132811328462	45.6711657392646
TYRO3	21.3015923818027	12.4102382095846	19.3190119715649	16.9513651546746	12.9491995356894	15.1284924286127	22.0065795734109	15.92271041897	10.2523654685587	15.9323456393128	17.7119737608722	26.9418828542817	21.345689514352905	18.5379862889431	13.564413412542	17.0427793900497	17.4351122155044	21.0015763140726	23.1434973823995	39.3163325637944
UBE2J1	133.782872036284	365.069793418814	98.3984443008935	92.6584110828278	196.04760830653	96.2461872222428	93.3907083098141	289.346478215237	119.907104174214	94.2327890989702	158.806213099681	70.8935360289107	225.380083724089	187.877026048868	316.486267766477	162.939558200993	168.249447177594	142.90845296244	755.396136734204	92.2663913829726
ULK2	34.8462745358607	105.275695556639	33.9002961051083	42.8075356559889	63.0113890801366	32.0386080429933	24.0667748778726	42.1407107125684	25.3512108490824	22.748980843979	27.0007541004737	21.9780490277548	43.4458317271027	37.428174241159	18.5487931750286	42.9289654942587	16.3826090719296	27.0772871880894	16.1247158672807	30.017961401028295
WEE1	18.3155315774674	16.8983476278442	43.8903613357582	45.8969399785673	52.7142244597154	52.2143718615126	104.060824562419	67.8902950978839	88.5031802955016	110.091845515464	123.562292321737	27.5844764605759	29.4939183926837	22.9059621441473	162.492603787118	37.6317516350906	70.3753519530622	40.394970104788	36.6929713918382	24.306755100902105
YTHDF3	137.70576019331	178.310020352501	107.52641644374	93.1535645470113	448.82376320302507	105.570997887108	92.3685093124745	138.92615450117	152.13815004574	195.410953053414	127.929489620914	117.037652816286	96.0371273926909	98.9436231436988	106.918051371645	147.142716352282	89.4916497388424	199.934036932004	54.0707670650929	74.977108306301
ZC3H12A	76.606232469495	85.4412896803353	90.6226883645241	101.973017945744	93.6169987918341	102.7194459654	53.0903217810661	146.393014772258	27.350803217444	110.109451623937	32.2538774470656	93.0984215277424	324.661191495408	132.978125696462	72.1806316320875	103.567578092924	92.8736222451496	215.820912694569	135.985705771827	48.2720528439169
ZDHHC13	25.5841187077127	26.453910530621705	47.2751073163632	44.3164249018785	49.2929336598893	53.746934590192	47.1821259566789	47.2638167416118	130.803086296004	48.4727291083907	31.5612591470457	29.5814469127266	44.3267292220553	37.3778748828241	46.4376120623176	54.6534961096019	48.1392169531785	44.7596529315487	32.5606963780663	36.0752638850155
ZNF180	42.6840865333391	29.3860680822507	37.4903839550617	28.4626332015261	48.3761869725318	26.0460024950841	42.5096754997288	13.8993264623047	38.8097498628891	54.2853327707686	41.7489697727963	44.6697623933417	11.1598993497508	10.3636904124998	23.6720592925034	21.2496471169106	21.9479547046621	36.9448211874297	15.4870634226927	15.1017200387764
ZNF189	67.020294893884	32.684123911647	48.3924260349939	49.6419242127767	44.1430786813609	41.5991721091069	67.814207992995	64.5275454821836	48.3197120154475	103.466538114831	145.856210429384	52.9262440872373	51.8752131747744	47.8745994295019	52.4312550199401	65.0419424745096	50.6135826406149	71.1670587378003	49.1400347200843	38.5482245122098
ZNF34	37.6921887320015	86.5182371771009	35.8392760811755	42.7391998350708	35.5281305960537	34.6931686582866	26.2728829382343	86.3707009927316	12.8547950725895	36.1276241236636	34.8583067818451	57.5161478241361	42.1272018808158	48.4659278759703	21.930931956085	46.6044822932343	23.0907662064362	33.7378552087794	25.291855118506895	20.9670108740887
ZNF552	29.827523483536705	25.6118683586405	38.8255433987452	38.5245917708431	44.5225056113781	46.3936982052943	29.4272768746222	37.8810230963723	181.422365545864	27.558130860904	25.5523836836666	25.0466786102748	21.1359237774073	18.7150375477391	52.5760107128951	26.7631971055212	54.9073886356928	31.517125064588	29.0384168286513	35.4070142131018
ZNF593	54.5038824579628	155.782646072956	77.2470550195449	37.5698880804233	51.3974721095374	77.2655046931243	69.759019581208	58.6163396859501	10.9445331954853	83.1256499211475	75.5466266253009	63.2304515709761	113.078329175881	95.599542875594	57.6275382435231	98.7865851595435	45.7270839269296	24.8223340796844	127.375595218798	64.5873924459082
